[2024/8/19 9:0:0] 物品:强效魔法药	怪物:0D8576B0祖玛雕像8	地图:H007	X:97	Y:54 
[2024/8/19 9:0:6] 物品:强效太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:太阳水	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:金创药(中量)	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:金创药(中量)	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:强效金创药	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:强效金创药	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:强效金创药	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:魔法药(中量)	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:魔法药(中量)	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:强效魔法药	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:强效魔法药	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:强效魔法药	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:珍珠戒指	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:半月弯刀	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:地狱雷光	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:6] 物品:火墙	怪物:2F0DE1C0沃玛卫士8	地图:H204	X:17	Y:44 
[2024/8/19 9:0:13] 物品:施毒术	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:抗拒火环	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:精神力战法	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:火球术	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:治愈术	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:基本剑术	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:魔鬼项链	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:短剑	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:黄色水晶项链	怪物:1B764570僵尸40	地图:H201	X:61	Y:28 
[2024/8/19 9:0:13] 物品:强效太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:太阳水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:金创药(中量)	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:金创药(中量)	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效金创药	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效金创药	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效金创药	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:魔法药(中量)	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:魔法药(中量)	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效魔法药	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效魔法药	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:强效魔法药	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:攻击神水	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:困魔咒	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:召唤骷髅	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:13] 物品:诱惑之光	怪物:28AAF4F0沃玛卫士8	地图:H204	X:25	Y:35 
[2024/8/19 9:0:14] 物品:魔法药(小量)	怪物:1E939500僵尸4	地图:H201	X:62	Y:28 
[2024/8/19 9:0:21] 物品:强效太阳水	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:21] 物品:强效太阳水	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:21] 物品:强效太阳水	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:21] 物品:强效太阳水	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:21] 物品:强效太阳水	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:21] 物品:强效金创药	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:21] 物品:强效金创药	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:21] 物品:强效魔法药	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:21] 物品:强效魔法药	怪物:1BC32BD0尸王8	地图:H201	X:22	Y:106 
[2024/8/19 9:0:25] 物品:火墙	怪物:31AF5F70恶灵尸王	地图:H201	X:52	Y:37 
[2024/8/19 9:0:25] 物品:施毒术	怪物:31AF5F70恶灵尸王	地图:H201	X:52	Y:37 
[2024/8/19 9:0:25] 物品:灵魂火符	怪物:31AF5F70恶灵尸王	地图:H201	X:52	Y:37 
[2024/8/19 9:0:25] 物品:珊瑚戒指	怪物:28154DB0魔龙邪眼1	地图:66	X:79	Y:258 
[2024/8/19 9:0:26] 物品:强效魔法药	怪物:19B28CA0魔龙射手2	地图:66	X:81	Y:261 
[2024/8/19 9:0:28] 物品:重盔甲(女)	怪物:1B7939F0祖玛弓箭手8	地图:H204	X:25	Y:27 
[2024/8/19 9:0:31] 物品:灵魂战衣(男)	怪物:1BEDA980祖玛卫士8	地图:H204	X:24	Y:26 
[2024/8/19 9:0:31] 物品:灯笼项链	怪物:1BEDA980祖玛卫士8	地图:H204	X:24	Y:26 
[2024/8/19 9:0:33] 物品:强效金创药	怪物:1C8CCFE0魔龙射手	地图:66	X:79	Y:262 
[2024/8/19 9:0:33] 物品:凝霜	怪物:1C8CCFE0魔龙射手	地图:66	X:79	Y:262 
[2024/8/19 9:0:34] 物品:强效太阳水	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:强效太阳水	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:强效太阳水	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:强效太阳水	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:强效太阳水	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:强效金创药	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:强效金创药	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:强效魔法药	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:强效魔法药	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:死神手套	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:凝霜	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:黑檀手镯	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:魔力手镯	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:34] 物品:召唤神兽	怪物:2E0B86C0尸王8	地图:H201	X:51	Y:34 
[2024/8/19 9:0:39] 物品:竹笛	怪物:2EB7D700魔龙破甲兵	地图:66	X:78	Y:262 
[2024/8/19 9:0:39] 物品:辟邪手镯	怪物:2A601310祖玛卫士83	地图:H007	X:122	Y:69 
[2024/8/19 9:0:41] 物品:太阳水	怪物:1FE3C9F0黑野猪8	地图:H002	X:96	Y:89 
[2024/8/19 9:0:42] 物品:魔法长袍(男)	怪物:181351A0魔龙破甲兵	地图:66	X:79	Y:262 
[2024/8/19 9:0:47] 物品:强效太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:太阳水	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:金创药(中量)	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:金创药(中量)	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效金创药	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效金创药	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效金创药	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:魔法药(中量)	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:魔法药(中量)	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效魔法药	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效魔法药	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:强效魔法药	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:魔杖	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:魔鬼项链	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:琥珀项链	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:道士手镯	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:困魔咒	怪物:30159F50沃玛卫士8	地图:H204	X:40	Y:38 
[2024/8/19 9:0:47] 物品:金创药(小量)	怪物:1ED1FE00僵尸4	地图:H201	X:40	Y:88 
[2024/8/19 9:0:47] 物品:魔法药(小量)	怪物:1ED1FE00僵尸4	地图:H201	X:40	Y:88 
[2024/8/19 9:0:49] 物品:强效太阳水	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:强效太阳水	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:强效太阳水	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:强效太阳水	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:强效太阳水	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:强效金创药	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:强效金创药	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:强效魔法药	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:强效魔法药	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:生铁戒指	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:死神手套	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:49] 物品:黑檀手镯	怪物:2915E6B0尸王8	地图:H201	X:109	Y:163 
[2024/8/19 9:0:50] 物品:攻杀剑术	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:瞬息移动	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:抗拒火环	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:精神力战法	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:火球术	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:治愈术	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:基本剑术	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:八荒	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:半月	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:海魂	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:凌风	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:蓝色水晶戒指	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:琥珀项链	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:魔力手镯	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:灯笼项链	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:铁剑	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:短剑	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:轻型盔甲(男)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:轻型盔甲(女)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:青铜斧	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:黑檀项链	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:黄色水晶项链	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:黑色水晶项链	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:青铜头盔	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:金创药(小量)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:金创药(小量)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:金创药(小量)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:金创药(小量)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:魔法药(小量)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:魔法药(小量)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:魔法药(小量)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:50] 物品:魔法药(小量)	怪物:24657090僵尸50	地图:H201	X:43	Y:29 
[2024/8/19 9:0:56] 物品:强效魔法药	怪物:27EA9100祖玛卫士8	地图:H204	X:39	Y:21 
[2024/8/19 9:0:56] 物品:凝霜	怪物:27EA9100祖玛卫士8	地图:H204	X:39	Y:21 
[2024/8/19 9:0:56] 物品:骷髅头盔	怪物:27EA9100祖玛卫士8	地图:H204	X:39	Y:21 
[2024/8/19 9:0:56] 物品:道士手镯	怪物:27EA9100祖玛卫士8	地图:H204	X:39	Y:21 
[2024/8/19 9:1:0] 物品:魔法药(小量)	怪物:1E306F40僵尸4	地图:H201	X:43	Y:30 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:太阳水	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:金创药(中量)	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:金创药(中量)	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:金创药(中量)	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效金创药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效金创药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效金创药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:魔法药(中量)	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:魔法药(中量)	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:魔法药(中量)	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效魔法药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效魔法药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效魔法药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效金创药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效金创药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效金创药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效金创药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
[2024/8/19 9:1:2] 物品:强效金创药	怪物:2A919CF0白野猪8	地图:H204	X:47	Y:14 
