[2024/8/20 7:0:3] 物品:珍珠戒指	怪物:23C94C40恶灵尸王	地图:H201	X:147	Y:40 
[2024/8/20 7:0:7] 物品:召唤神兽	怪物:24A93CA0地藏王	地图:H204	X:36	Y:23 
[2024/8/20 7:0:9] 物品:强效金创药	怪物:27CDE940魔龙射手	地图:66	X:55	Y:229 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效魔法药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效魔法药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效魔法药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效魔法药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效金创药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效魔法药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:强效魔法药	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:魔法力药水	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:幽灵项链	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:圣言术	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:冰咆哮	怪物:2DB509B0暗之牛魔王8	地图:H204	X:67	Y:78 
[2024/8/20 7:0:11] 物品:金创药(小量)	怪物:084EB1B0僵尸4	地图:H201	X:137	Y:31 
[2024/8/20 7:0:13] 物品:金创药(小量)	怪物:19E6C9F0僵尸4	地图:H201	X:138	Y:30 
[2024/8/20 7:0:14] 物品:强效金创药	怪物:1B749FE0祖玛雕像8	地图:H204	X:41	Y:17 
[2024/8/20 7:0:14] 物品:凝霜	怪物:1B749FE0祖玛雕像8	地图:H204	X:41	Y:17 
[2024/8/20 7:0:14] 物品:火墙	怪物:29479CF0恶灵尸王	地图:H201	X:137	Y:31 
[2024/8/20 7:0:14] 物品:诱惑之光	怪物:29479CF0恶灵尸王	地图:H201	X:137	Y:31 
[2024/8/20 7:0:14] 物品:大火球	怪物:29479CF0恶灵尸王	地图:H201	X:137	Y:31 
[2024/8/20 7:0:15] 物品:魔法药(小量)	怪物:2A6A2210僵尸5	地图:H201	X:138	Y:30 
[2024/8/20 7:0:19] 物品:魔法药(小量)	怪物:2FCD00B0僵尸4	地图:H201	X:138	Y:33 
[2024/8/20 7:0:28] 物品:强效太阳水	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:强效太阳水	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:强效太阳水	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:强效太阳水	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:强效太阳水	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:强效金创药	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:强效金创药	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:强效魔法药	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:强效魔法药	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:黑色水晶戒指	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:珍珠戒指	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:生铁戒指	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:28] 物品:黑檀手镯	怪物:17DB3300尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:30] 物品:道士头盔	怪物:1E1B9500魔龙射手1	地图:66	X:46	Y:228 
[2024/8/20 7:0:30] 物品:强效太阳水	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:强效太阳水	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:强效太阳水	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:强效太阳水	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:强效太阳水	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:强效金创药	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:强效金创药	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:强效魔法药	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:强效魔法药	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:骷髅戒指	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:30] 物品:黑色水晶戒指	怪物:1875C240尸王8	地图:H201	X:132	Y:29 
[2024/8/20 7:0:35] 物品:金创药(小量)	怪物:1DDC3530僵尸5	地图:H201	X:135	Y:27 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:太阳水	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:金创药(中量)	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:金创药(中量)	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:金创药(中量)	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:魔法药(中量)	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:魔法药(中量)	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:魔法药(中量)	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效金创药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:强效魔法药	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:躲避手链	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:35] 物品:记忆项链	怪物:0539A980虹魔猪卫8	地图:H204	X:49	Y:12 
[2024/8/20 7:0:37] 物品:强效太阳水	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:强效太阳水	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:强效太阳水	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:强效太阳水	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:强效太阳水	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:强效金创药	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:强效金创药	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:强效魔法药	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:强效魔法药	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:蛇眼戒指	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:凝霜	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:黑檀手镯	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:魔力手镯	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:37] 物品:困魔咒	怪物:2A080260尸王8	地图:H201	X:133	Y:26 
[2024/8/20 7:0:41] 物品:强效太阳水	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:强效太阳水	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:强效太阳水	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:强效太阳水	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:强效太阳水	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:强效金创药	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:强效金创药	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:强效魔法药	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:强效魔法药	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:骷髅戒指	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:黑檀手镯	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:魔力手镯	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:困魔咒	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:41] 物品:圣言术	怪物:05EE0240尸王8	地图:H201	X:133	Y:25 
[2024/8/20 7:0:43] 物品:魔法药(小量)	怪物:084EB1B0僵尸4	地图:H201	X:134	Y:28 
[2024/8/20 7:0:44] 物品:强效太阳水	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:强效太阳水	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:强效太阳水	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:强效太阳水	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:强效太阳水	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:强效金创药	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:强效金创药	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:强效魔法药	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:强效魔法药	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:蓝翡翠项链	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:44] 物品:群体治疗术	怪物:284A26F0尸王8	地图:H201	X:133	Y:28 
[2024/8/20 7:0:49] 物品:强效金创药	怪物:20862490魔龙破甲兵	地图:66	X:43	Y:231 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:太阳水	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:金创药(中量)	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:金创药(中量)	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:金创药(中量)	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:魔法药(中量)	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:魔法药(中量)	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:魔法药(中量)	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效金创药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:强效魔法药	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:心灵手镯	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:53] 物品:破魂	怪物:2D9BD3B0虹魔猪卫8	地图:H204	X:53	Y:13 
[2024/8/20 7:0:56] 物品:金创药(小量)	怪物:2D4C62B0僵尸5	地图:H201	X:132	Y:28 
[2024/8/20 7:0:58] 物品:强效金创药	怪物:07F75280魔龙射手1	地图:66	X:38	Y:233 
[2024/8/20 7:0:58] 物品:黑檀手镯	怪物:07F75280魔龙射手1	地图:66	X:38	Y:233 
[2024/8/20 7:0:59] 物品:魔法手镯	怪物:30139530祖玛弓箭手8	地图:H204	X:58	Y:15 
