[2024/8/17 15:0:8] 物品:传统项链	怪物:29BC01C0多钩猫	地图:0	X:93	Y:106 
[2024/8/17 15:0:23] 物品:金创药(中量)	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:魔法药(中量)	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:魔法药(中量)	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:魔法药(中量)	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:魔法药(中量)	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:灵魂战衣(男)	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:魔法长袍(女)	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:道德戒指	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:道士手镯	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:黑檀手镯	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:降魔	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:黑色水晶戒指	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:珍珠戒指	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:破魂	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:白色虎齿项链	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:白金项链	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:23] 物品:小手镯	怪物:2AD9CED0多钩猫王	地图:H106	X:91	Y:143 
[2024/8/17 15:0:25] 物品:太阳水	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:太阳水	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:太阳水	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:太阳水	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:金创药(中量)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:金创药(中量)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:金创药(中量)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:金创药(中量)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:魔法药(中量)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:魔法药(中量)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:魔法药(中量)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:魔法药(中量)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:魔法长袍(女)	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:蓝翡翠项链	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:金手镯	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:道德戒指	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:黑檀手镯	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:降魔	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:25] 物品:骷髅戒指	怪物:2AD70A50多钩猫王	地图:H106	X:94	Y:145 
[2024/8/17 15:0:27] 物品:太阳水	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:太阳水	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:太阳水	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:太阳水	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:金创药(中量)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:金创药(中量)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:金创药(中量)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:金创药(中量)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:魔法药(中量)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:魔法药(中量)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:魔法药(中量)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:魔法药(中量)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:重盔甲(女)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:魔法长袍(女)	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:金手镯	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:黑檀手镯	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:蛇眼戒指	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:珍珠戒指	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:破魂	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:偃月	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:白色虎齿项链	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:白金项链	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:骷髅戒指	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:小手镯	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:夏普儿手镯	怪物:2ADAD910多钩猫王	地图:H106	X:96	Y:145 
[2024/8/17 15:0:27] 物品:太阳水	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:太阳水	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:太阳水	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:太阳水	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:金创药(中量)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:金创药(中量)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:金创药(中量)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:金创药(中量)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:魔法药(中量)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:魔法药(中量)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:魔法药(中量)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:魔法药(中量)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:重盔甲(女)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:魔法长袍(男)	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:蓝翡翠项链	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:道德戒指	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:道士手镯	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:降魔	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:黑色水晶戒指	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:珍珠戒指	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:破魂	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:斩马刀	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:偃月	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:生铁戒指	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:27] 物品:小手镯	怪物:2AD736B0多钩猫王	地图:H106	X:94	Y:144 
[2024/8/17 15:0:31] 物品:太阳水	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:太阳水	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:太阳水	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:太阳水	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:金创药(中量)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:金创药(中量)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:金创药(中量)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:金创药(中量)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:魔法药(中量)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:魔法药(中量)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:魔法药(中量)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:魔法药(中量)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:重盔甲(男)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:灵魂战衣(女)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:灵魂战衣(男)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:魔法长袍(男)	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:蓝翡翠项链	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:金手镯	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:道德戒指	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:魅力戒指	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:道士手镯	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:黑色水晶戒指	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:蛇眼戒指	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:珍珠戒指	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:生铁戒指	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:白色虎齿项链	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:骷髅戒指	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:小手镯	怪物:2FF54590钉耙猫王	地图:H106	X:97	Y:148 
[2024/8/17 15:0:31] 物品:太阳水	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:太阳水	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:太阳水	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:太阳水	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:金创药(中量)	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:金创药(中量)	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:金创药(中量)	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:金创药(中量)	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:魔法药(中量)	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:魔法药(中量)	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:魔法药(中量)	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:魔法药(中量)	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:道德戒指	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:道士手镯	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:黑檀手镯	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:蛇眼戒指	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:珍珠戒指	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:破魂	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:白色虎齿项链	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:白金项链	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:31] 物品:骷髅戒指	怪物:2ABB28C0钉耙猫王	地图:H106	X:97	Y:146 
[2024/8/17 15:0:37] 物品:金创药(小量)	怪物:2A63E1D0骷髅战士	地图:D001	X:253	Y:254 
[2024/8/17 15:0:39] 物品:蓝翡翠项链	怪物:22415900蜈蚣	地图:D601	X:222	Y:49 
[2024/8/17 15:0:45] 物品:匕首	怪物:186401A0钉耙猫	地图:0	X:69	Y:113 
[2024/8/17 15:0:57] 物品:金创药(中量)	怪物:28415FA0恶灵僵尸8	地图:H001	X:118	Y:123 
[2024/8/17 15:0:59] 物品:蛇眼戒指	怪物:187723C0巨型蠕虫	地图:D601	X:226	Y:52 
[2024/8/17 15:1:4] 物品:强效太阳水	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:强效太阳水	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:强效太阳水	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:强效太阳水	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:强效太阳水	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:强效金创药	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:强效金创药	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:强效魔法药	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:强效魔法药	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:生铁戒指	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:4] 物品:魔力手镯	怪物:18CA7610尸王8	地图:H001	X:119	Y:123 
[2024/8/17 15:1:20] 物品:攻击力药水	怪物:2072ECF0骷髅	地图:D001	X:237	Y:264 
[2024/8/17 15:1:21] 物品:祝福油	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:祝福油	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:金条	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:黑铁头盔	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:无极棍	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:生命项链	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:恶魔长袍(男)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:幽灵战衣(男)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:幽灵战衣(女)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:重盔甲(男)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:重盔甲(女)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:魔法长袍(男)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:魔法长袍(女)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:灵魂战衣(男)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:灵魂战衣(女)	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:偃月	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:破魂	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:降魔	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:斩马刀	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:修罗	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:骷髅头盔	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:道士头盔	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:蓝翡翠项链	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:放大镜	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:竹笛	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:小手镯	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:魔法手镯	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:黑檀手镯	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:道士手镯	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:死神手套	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:金手镯	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:黑色水晶戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:蛇眼戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:珍珠戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:金戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:骷髅戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:魅力戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:道德戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:降妖除魔戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:珊瑚戒指	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:野蛮冲撞	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:地狱雷光	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:圣言术	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:冰咆哮	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:困魔咒	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:21] 物品:群体治疗术	怪物:2B371870地藏王	地图:H204	X:84	Y:43 
[2024/8/17 15:1:25] 物品:金创药(小量)	怪物:30A9CDD0僵尸3	地图:D401	X:82	Y:32 
[2024/8/17 15:1:33] 物品:匕首	怪物:27AB2B70多钩猫	地图:0	X:75	Y:122 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:强效太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
[2024/8/17 15:1:35] 物品:太阳水	怪物:286A0010虹魔猪卫8	地图:H204	X:84	Y:42 
