[2024/8/20 22:0:6] 物品:强效魔法药	怪物:2D49B460魔龙刀兵	地图:65	X:137	Y:64 
[2024/8/20 22:1:7] 物品:竹笛	怪物:28C1CCE0魔龙破甲兵	地图:66	X:78	Y:132 
[2024/8/20 22:1:12] 物品:道士头盔	怪物:2FD85A80魔龙射手2	地图:65	X:121	Y:69 
[2024/8/20 22:1:12] 物品:强效金创药	怪物:05EC3050魔龙破甲兵	地图:66	X:81	Y:134 
[2024/8/20 22:1:19] 物品:强效金创药	怪物:23ADA900魔龙刀兵1	地图:65	X:123	Y:71 
[2024/8/20 22:1:19] 物品:强效魔法药	怪物:23ADA900魔龙刀兵1	地图:65	X:123	Y:71 
[2024/8/20 22:1:24] 物品:强效金创药	怪物:2DBC7AD0魔龙破甲兵	地图:66	X:74	Y:138 
[2024/8/20 22:1:24] 物品:太阳水	怪物:2DBC7AD0魔龙破甲兵	地图:66	X:74	Y:138 
[2024/8/20 22:1:27] 物品:强效魔法药	怪物:2D533E50魔龙射手	地图:66	X:70	Y:135 
[2024/8/20 22:1:33] 物品:太阳水	怪物:062DEB70魔龙射手	地图:66	X:75	Y:128 
[2024/8/20 22:1:36] 物品:蓝翡翠项链	怪物:1A73AC10魔龙破甲兵	地图:66	X:88	Y:207 
[2024/8/20 22:1:36] 物品:太阳水	怪物:1BA75A10花吻蜘蛛	地图:12	X:83	Y:48 
[2024/8/20 22:1:36] 物品:强效金创药	怪物:1BA75A10花吻蜘蛛	地图:12	X:83	Y:48 
[2024/8/20 22:1:36] 物品:强效魔法药	怪物:1BA75A10花吻蜘蛛	地图:12	X:83	Y:48 
[2024/8/20 22:1:36] 物品:蛇眼戒指	怪物:1BA75A10花吻蜘蛛	地图:12	X:83	Y:48 
[2024/8/20 22:1:36] 物品:白色虎齿项链	怪物:1BA75A10花吻蜘蛛	地图:12	X:83	Y:48 
[2024/8/20 22:1:43] 物品:道士手镯	怪物:2A166540魔龙破甲兵	地图:65	X:126	Y:79 
[2024/8/20 22:1:46] 物品:强效金创药	怪物:2DA80D60魔龙射手	地图:66	X:73	Y:133 
[2024/8/20 22:1:46] 物品:金手镯	怪物:2DA80D60魔龙射手	地图:66	X:73	Y:133 
[2024/8/20 22:1:51] 物品:道士手镯	怪物:1A3E5C00魔龙刺蛙1	地图:66	X:87	Y:209 
[2024/8/20 22:1:54] 物品:强效金创药	怪物:20862490魔龙射手	地图:66	X:67	Y:133 
[2024/8/20 22:1:54] 物品:强效魔法药	怪物:2D9FB8A0魔龙射手2	地图:65	X:119	Y:79 
[2024/8/20 22:1:56] 物品:太阳水	怪物:1B93B670魔龙破甲兵	地图:66	X:88	Y:211 
[2024/8/20 22:1:56] 物品:灵魂战衣(男)	怪物:1B93B670魔龙破甲兵	地图:66	X:88	Y:211 
[2024/8/20 22:1:56] 物品:金手镯	怪物:1B93B670魔龙破甲兵	地图:66	X:88	Y:211 
[2024/8/20 22:1:58] 物品:金创药(中量)	怪物:2F1ED530天狼蜘蛛	地图:12	X:94	Y:47 
[2024/8/20 22:1:58] 物品:魔法药(中量)	怪物:2F1ED530天狼蜘蛛	地图:12	X:94	Y:47 
[2024/8/20 22:1:58] 物品:疗伤药	怪物:2F1ED530天狼蜘蛛	地图:12	X:94	Y:47 
[2024/8/20 22:1:58] 物品:凝霜	怪物:2F1ED530天狼蜘蛛	地图:12	X:94	Y:47 
[2024/8/20 22:1:58] 物品:半月	怪物:2F1ED530天狼蜘蛛	地图:12	X:94	Y:47 
[2024/8/20 22:2:3] 物品:黑檀手镯	怪物:14854DE0魔龙射手1	地图:66	X:62	Y:140 
[2024/8/20 22:2:9] 物品:珊瑚戒指	怪物:08558D40魔龙破甲兵2	地图:66	X:64	Y:137 
[2024/8/20 22:2:15] 物品:强效金创药	怪物:08566B20魔龙射手	地图:66	X:61	Y:133 
[2024/8/20 22:2:23] 物品:金创药(中量)	怪物:228BEB90天狼蜘蛛	地图:D10011	X:264	Y:380 
[2024/8/20 22:2:23] 物品:魔法药(中量)	怪物:228BEB90天狼蜘蛛	地图:D10011	X:264	Y:380 
[2024/8/20 22:2:24] 物品:鹿皮靴	怪物:2DA7F730魔龙破甲兵1	地图:66	X:62	Y:133 
[2024/8/20 22:2:24] 物品:兽皮腰带	怪物:2DA7F730魔龙破甲兵1	地图:66	X:62	Y:133 
[2024/8/20 22:2:31] 物品:太阳水	怪物:1A449BA0魔龙射手1	地图:65	X:112	Y:93 
[2024/8/20 22:2:31] 物品:蓝翡翠项链	怪物:1A449BA0魔龙射手1	地图:65	X:112	Y:93 
[2024/8/20 22:2:34] 物品:强效魔法药	怪物:15C40F50魔龙射手2	地图:66	X:63	Y:126 
[2024/8/20 22:2:34] 物品:强效金创药	怪物:1CBFDDB0魔龙刀兵1	地图:66	X:87	Y:213 
[2024/8/20 22:2:39] 物品:魅力戒指	怪物:17FE3130跳跳蜂8	地图:H001	X:11	Y:79 
[2024/8/20 22:2:39] 物品:太阳水	怪物:2E0EE2E0魔龙射手	地图:66	X:65	Y:123 
[2024/8/20 22:2:39] 物品:凝霜	怪物:2E0EE2E0魔龙射手	地图:66	X:65	Y:123 
[2024/8/20 22:2:42] 物品:强效魔法药	怪物:18067960魔龙射手1	地图:66	X:84	Y:218 
[2024/8/20 22:2:42] 物品:凝霜	怪物:18067960魔龙射手1	地图:66	X:84	Y:218 
[2024/8/20 22:2:42] 物品:金戒指	怪物:18067960魔龙射手1	地图:66	X:84	Y:218 
[2024/8/20 22:2:43] 物品:强效魔法药	怪物:276D7570魔龙破甲兵	地图:66	X:67	Y:123 
[2024/8/20 22:2:48] 物品:恶魔铃铛	怪物:29042790魔龙射手2	地图:65	X:116	Y:94 
[2024/8/20 22:2:48] 物品:魔法长袍(男)	怪物:29042790魔龙射手2	地图:65	X:116	Y:94 
[2024/8/20 22:2:55] 物品:强效魔法药	怪物:2DFB3780魔龙射手	地图:66	X:63	Y:122 
[2024/8/20 22:2:56] 物品:降魔	怪物:22590680魔龙破甲兵1	地图:65	X:115	Y:96 
[2024/8/20 22:2:58] 物品:强效金创药	怪物:2F5F0190魔龙刀兵1	地图:65	X:116	Y:94 
[2024/8/20 22:3:0] 物品:鹿皮靴	怪物:2CB04930魔龙刀兵1	地图:65	X:117	Y:95 
[2024/8/20 22:3:1] 物品:强效金创药	怪物:1A620320魔龙破甲兵	地图:65	X:116	Y:97 
[2024/8/20 22:3:2] 物品:强效魔法药	怪物:2D3E9B20魔龙破甲兵	地图:65	X:117	Y:94 
[2024/8/20 22:3:2] 物品:强效金创药	怪物:2D3E9B20魔龙破甲兵	地图:65	X:117	Y:94 
[2024/8/20 22:3:2] 物品:强效金创药	怪物:2D3E9B20魔龙破甲兵	地图:65	X:117	Y:94 
[2024/8/20 22:3:2] 物品:蓝翡翠项链	怪物:2D3E9B20魔龙破甲兵	地图:65	X:117	Y:94 
[2024/8/20 22:3:3] 物品:强效金创药	怪物:1EAE4090魔龙射手1	地图:65	X:113	Y:99 
[2024/8/20 22:3:5] 物品:强效魔法药	怪物:27883180魔龙刀兵1	地图:66	X:84	Y:218 
[2024/8/20 22:3:5] 物品:强效金创药	怪物:0515E730魔龙刀兵	地图:66	X:85	Y:219 
[2024/8/20 22:3:8] 物品:太阳水	怪物:31DAB410魔龙破甲兵	地图:66	X:62	Y:119 
[2024/8/20 22:3:12] 物品:金创药(中量)	怪物:29704E70天狼蜘蛛	地图:D10011	X:258	Y:372 
[2024/8/20 22:3:12] 物品:魔法药(中量)	怪物:29704E70天狼蜘蛛	地图:D10011	X:258	Y:372 
[2024/8/20 22:3:12] 物品:道士手镯	怪物:29704E70天狼蜘蛛	地图:D10011	X:258	Y:372 
[2024/8/20 22:3:12] 物品:凌风	怪物:29704E70天狼蜘蛛	地图:D10011	X:258	Y:372 
[2024/8/20 22:3:13] 物品:强效金创药	怪物:038BDD90魔龙破甲兵	地图:66	X:62	Y:120 
[2024/8/20 22:3:20] 物品:强效金创药	怪物:1835D910魔龙刀兵1	地图:65	X:110	Y:99 
[2024/8/20 22:3:20] 物品:强效魔法药	怪物:1835D910魔龙刀兵1	地图:65	X:110	Y:99 
[2024/8/20 22:3:20] 物品:恶魔铃铛	怪物:1835D910魔龙刀兵1	地图:65	X:110	Y:99 
[2024/8/20 22:3:23] 物品:金戒指	怪物:308FB1E0魔龙血蛙	地图:66	X:86	Y:214 
[2024/8/20 22:3:24] 物品:强效金创药	怪物:1E4ACAD0魔龙刀兵	地图:66	X:58	Y:114 
[2024/8/20 22:3:24] 物品:强效魔法药	怪物:1E4ACAD0魔龙刀兵	地图:66	X:58	Y:114 
[2024/8/20 22:3:25] 物品:太阳水	怪物:2EAC7DC0花吻蜘蛛	地图:D10011	X:255	Y:371 
[2024/8/20 22:3:25] 物品:强效金创药	怪物:2EAC7DC0花吻蜘蛛	地图:D10011	X:255	Y:371 
[2024/8/20 22:3:25] 物品:强效魔法药	怪物:2EAC7DC0花吻蜘蛛	地图:D10011	X:255	Y:371 
[2024/8/20 22:3:25] 物品:疗伤药	怪物:2EAC7DC0花吻蜘蛛	地图:D10011	X:255	Y:371 
[2024/8/20 22:3:25] 物品:重盔甲(男)	怪物:2EAC7DC0花吻蜘蛛	地图:D10011	X:255	Y:371 
[2024/8/20 22:3:28] 物品:强效金创药	怪物:2F65CA90魔龙射手	地图:65	X:108	Y:99 
[2024/8/20 22:3:28] 物品:强效太阳水	怪物:2F65CA90魔龙射手	地图:65	X:108	Y:99 
[2024/8/20 22:3:28] 物品:蓝翡翠项链	怪物:2F65CA90魔龙射手	地图:65	X:108	Y:99 
[2024/8/20 22:3:28] 物品:太阳水	怪物:27B789B0魔龙破甲兵1	地图:65	X:114	Y:99 
[2024/8/20 22:3:28] 物品:金戒指	怪物:27B789B0魔龙破甲兵1	地图:65	X:114	Y:99 
[2024/8/20 22:3:28] 物品:降魔	怪物:27B789B0魔龙破甲兵1	地图:65	X:114	Y:99 
[2024/8/20 22:3:30] 物品:强效金创药	怪物:19CCFCE0魔龙破甲兵	地图:66	X:87	Y:220 
[2024/8/20 22:3:31] 物品:强效金创药	怪物:2D319080魔龙刀兵	地图:65	X:113	Y:98 
[2024/8/20 22:3:36] 物品:强效魔法药	怪物:2DC24890魔龙射手	地图:66	X:59	Y:120 
[2024/8/20 22:3:43] 物品:强效金创药	怪物:28F0D790魔龙射手	地图:66	X:89	Y:222 
[2024/8/20 22:3:43] 物品:强效太阳水	怪物:28F0D790魔龙射手	地图:66	X:89	Y:222 
[2024/8/20 22:3:43] 物品:金戒指	怪物:28F0D790魔龙射手	地图:66	X:89	Y:222 
[2024/8/20 22:3:44] 物品:强效金创药	怪物:2D516C60魔龙刀兵1	地图:65	X:106	Y:100 
[2024/8/20 22:3:46] 物品:魔法手镯	怪物:2A5144D0祖玛雕像8	地图:H204	X:76	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:太阳水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效金创药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:强效魔法药	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:疾风药水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:沃玛号角	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:攻击神水	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:龙之戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:偃月	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:破魂	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:降魔	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:斩马刀	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:修罗	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:凝霜	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:骷髅头盔	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:道士头盔	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:蓝翡翠项链	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:放大镜	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:竹笛	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:小手镯	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:魔法手镯	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:黑檀手镯	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:道士手镯	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:死神手套	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:金手镯	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:黑色水晶戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:蛇眼戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:珍珠戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:金戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:骷髅戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:魅力戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:道德戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:降妖除魔戒指	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:47] 物品:困魔咒	怪物:2971BFD0沃玛教主	地图:H204	X:75	Y:25 
[2024/8/20 22:3:53] 物品:强效太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:太阳水	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:金创药(中量)	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:金创药(中量)	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效金创药	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效金创药	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效金创药	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:魔法药(中量)	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:魔法药(中量)	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效魔法药	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效魔法药	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效魔法药	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:八荒	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:小手镯	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:生铁戒指	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:圣言术	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:地狱火	怪物:2F4264A0沃玛卫士8	地图:H204	X:76	Y:27 
[2024/8/20 22:3:53] 物品:强效金创药	怪物:1F0AE940魔龙射手	地图:66	X:79	Y:217 
[2024/8/20 22:3:53] 物品:蓝翡翠项链	怪物:1F0AE940魔龙射手	地图:66	X:79	Y:217 
[2024/8/20 22:3:54] 物品:强效金创药	怪物:1C10D120魔龙破甲兵2	地图:65	X:106	Y:101 
[2024/8/20 22:3:55] 物品:太阳水	怪物:22929500钢牙蜘蛛	地图:D10011	X:266	Y:355 
[2024/8/20 22:3:55] 物品:强效金创药	怪物:22929500钢牙蜘蛛	地图:D10011	X:266	Y:355 
[2024/8/20 22:3:55] 物品:强效魔法药	怪物:22929500钢牙蜘蛛	地图:D10011	X:266	Y:355 
[2024/8/20 22:3:55] 物品:八荒	怪物:22929500钢牙蜘蛛	地图:D10011	X:266	Y:355 
[2024/8/20 22:3:56] 物品:强效金创药	怪物:0629C3F0魔龙刀兵1	地图:65	X:107	Y:101 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
[2024/8/20 22:3:57] 物品:强效太阳水	怪物:2D61DF80虹魔猪卫8	地图:H204	X:74	Y:27 
