[2024/8/21 1:0:2] 物品:强效魔法药	怪物:2B68EBC0牛魔将军8	地图:H010	X:186	Y:86 
[2024/8/21 1:0:32] 物品:黑檀手镯	怪物:2AC2D390牛魔侍卫8	地图:H010	X:167	Y:95 
[2024/8/21 1:0:36] 物品:强效太阳水	怪物:254F9010牛魔将军8	地图:H010	X:241	Y:240 
[2024/8/21 1:0:36] 物品:太阳水	怪物:254F9010牛魔将军8	地图:H010	X:241	Y:240 
[2024/8/21 1:0:36] 物品:强效金创药	怪物:254F9010牛魔将军8	地图:H010	X:241	Y:240 
[2024/8/21 1:0:36] 物品:黑檀手镯	怪物:254F9010牛魔将军8	地图:H010	X:241	Y:240 
[2024/8/21 1:0:37] 物品:金戒指	怪物:2AE34260牛魔法师8	地图:H010	X:161	Y:91 
[2024/8/21 1:0:37] 物品:强效太阳水	怪物:25DFF530牛魔将军8	地图:H010	X:240	Y:240 
[2024/8/21 1:0:37] 物品:太阳水	怪物:25DFF530牛魔将军8	地图:H010	X:240	Y:240 
[2024/8/21 1:0:37] 物品:强效魔法药	怪物:25DFF530牛魔将军8	地图:H010	X:240	Y:240 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:太阳水	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:金创药(中量)	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:金创药(中量)	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:金创药(中量)	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:魔法药(中量)	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:魔法药(中量)	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:魔法药(中量)	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效金创药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:38] 物品:强效魔法药	怪物:2AE5C450白野猪8	地图:H204	X:29	Y:71 
[2024/8/21 1:0:39] 物品:灵魂战衣(女)	怪物:256D1FD0牛魔侍卫8	地图:H010	X:242	Y:241 
[2024/8/21 1:0:39] 物品:道士手镯	怪物:256D1FD0牛魔侍卫8	地图:H010	X:242	Y:241 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:太阳水	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:金创药(中量)	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:金创药(中量)	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:金创药(中量)	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:魔法药(中量)	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:魔法药(中量)	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:魔法药(中量)	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效金创药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:强效魔法药	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:蓝翡翠项链	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:放大镜	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:40] 物品:黑檀手镯	怪物:2C4E0DC0白野猪8	地图:H204	X:36	Y:22 
[2024/8/21 1:0:41] 物品:魔法长袍(女)	怪物:2AB15B90牛魔法师8	地图:H010	X:159	Y:87 
[2024/8/21 1:0:41] 物品:道德戒指	怪物:2AB15B90牛魔法师8	地图:H010	X:159	Y:87 
[2024/8/21 1:0:41] 物品:魅力戒指	怪物:2AB15B90牛魔法师8	地图:H010	X:159	Y:87 
[2024/8/21 1:0:41] 物品:重盔甲(男)	怪物:232F4E30祖玛卫士8	地图:H204	X:29	Y:70 
[2024/8/21 1:0:44] 物品:八荒	怪物:290EA6D0祖玛弓箭手8	地图:H204	X:38	Y:22 
[2024/8/21 1:0:44] 物品:竹笛	怪物:290EA6D0祖玛弓箭手8	地图:H204	X:38	Y:22 
[2024/8/21 1:0:46] 物品:重盔甲(男)	怪物:2AE14410牛魔法师8	地图:H010	X:156	Y:85 
[2024/8/21 1:0:47] 物品:灵魂战衣(男)	怪物:2C916C10牛魔法师8	地图:H010	X:156	Y:81 
[2024/8/21 1:0:49] 物品:凌风	怪物:25A093E0祖玛卫士8	地图:H204	X:41	Y:17 
[2024/8/21 1:0:49] 物品:魔法长袍(男)	怪物:2AE888D0牛魔法师8	地图:H010	X:159	Y:84 
[2024/8/21 1:0:49] 物品:偃月	怪物:2AE888D0牛魔法师8	地图:H010	X:159	Y:84 
[2024/8/21 1:0:52] 物品:强效太阳水	怪物:2587E830牛魔将军0	地图:H010	X:156	Y:83 
[2024/8/21 1:0:52] 物品:强效太阳水	怪物:2587E830牛魔将军0	地图:H010	X:156	Y:83 
[2024/8/21 1:0:52] 物品:强效太阳水	怪物:2587E830牛魔将军0	地图:H010	X:156	Y:83 
[2024/8/21 1:0:52] 物品:太阳水	怪物:2587E830牛魔将军0	地图:H010	X:156	Y:83 
[2024/8/21 1:0:52] 物品:恶魔长袍(女)	怪物:2587E830牛魔将军0	地图:H010	X:156	Y:83 
[2024/8/21 1:0:52] 物品:魔法长袍(男)	怪物:2587E830牛魔将军0	地图:H010	X:156	Y:83 
[2024/8/21 1:0:52] 物品:小手镯	怪物:2587E830牛魔将军0	地图:H010	X:156	Y:83 
[2024/8/21 1:0:52] 物品:强效太阳水	怪物:257FF2E0牛魔祭司0	地图:H010	X:246	Y:236 
[2024/8/21 1:0:52] 物品:强效太阳水	怪物:257FF2E0牛魔祭司0	地图:H010	X:246	Y:236 
[2024/8/21 1:0:52] 物品:强效太阳水	怪物:257FF2E0牛魔祭司0	地图:H010	X:246	Y:236 
[2024/8/21 1:0:52] 物品:太阳水	怪物:257FF2E0牛魔祭司0	地图:H010	X:246	Y:236 
[2024/8/21 1:0:52] 物品:太阳水	怪物:257FF2E0牛魔祭司0	地图:H010	X:246	Y:236 
[2024/8/21 1:0:52] 物品:强效太阳水	怪物:25919CB0牛魔将军0	地图:H010	X:245	Y:236 
[2024/8/21 1:0:52] 物品:太阳水	怪物:25919CB0牛魔将军0	地图:H010	X:245	Y:236 
[2024/8/21 1:0:52] 物品:太阳水	怪物:25919CB0牛魔将军0	地图:H010	X:245	Y:236 
[2024/8/21 1:0:56] 物品:重盔甲(男)	怪物:2BDE5530牛魔侍卫8	地图:H010	X:156	Y:80 
[2024/8/21 1:0:56] 物品:白色虎齿项链	怪物:2BDE5530牛魔侍卫8	地图:H010	X:156	Y:80 
[2024/8/21 1:0:56] 物品:魔法长袍(男)	怪物:25B4F760牛魔法师8	地图:H010	X:158	Y:77 
[2024/8/21 1:0:56] 物品:道德戒指	怪物:25B4F760牛魔法师8	地图:H010	X:158	Y:77 
[2024/8/21 1:0:56] 物品:战神盔甲(男)	怪物:25B4F760牛魔法师8	地图:H010	X:158	Y:77 
[2024/8/21 1:0:57] 物品:生铁戒指	怪物:253E2A10祖玛雕像8	地图:H204	X:48	Y:12 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:太阳水	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:金创药(中量)	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:金创药(中量)	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:金创药(中量)	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:魔法药(中量)	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:魔法药(中量)	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:魔法药(中量)	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效金创药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:强效魔法药	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:0:59] 物品:骷髅头盔	怪物:24489930白野猪8	地图:H204	X:38	Y:61 
[2024/8/21 1:1:0] 物品:强效太阳水	怪物:245BDB60牛魔祭司8	地图:H010	X:154	Y:81 
[2024/8/21 1:1:0] 物品:强效魔法药	怪物:245BDB60牛魔祭司8	地图:H010	X:154	Y:81 
[2024/8/21 1:1:2] 物品:太阳水	怪物:2B615EB0牛魔将军8	地图:H010	X:249	Y:232 
[2024/8/21 1:1:2] 物品:魅力戒指	怪物:2B615EB0牛魔将军8	地图:H010	X:249	Y:232 
[2024/8/21 1:1:6] 物品:强效太阳水	怪物:2ACAB1D0牛魔祭司8	地图:H010	X:250	Y:232 
[2024/8/21 1:1:6] 物品:强效太阳水	怪物:2ACAB1D0牛魔祭司8	地图:H010	X:250	Y:232 
[2024/8/21 1:1:6] 物品:重盔甲(女)	怪物:2ACAB1D0牛魔祭司8	地图:H010	X:250	Y:232 
[2024/8/21 1:1:6] 物品:黑檀手镯	怪物:25F25F30牛魔法师8	地图:H010	X:149	Y:82 
[2024/8/21 1:1:7] 物品:强效太阳水	怪物:2A88F4B0牛魔祭司0	地图:H010	X:150	Y:82 
[2024/8/21 1:1:7] 物品:强效太阳水	怪物:2A88F4B0牛魔祭司0	地图:H010	X:150	Y:82 
[2024/8/21 1:1:7] 物品:白色虎齿项链	怪物:2A88F4B0牛魔祭司0	地图:H010	X:150	Y:82 
[2024/8/21 1:1:8] 物品:死神手套	怪物:23514070祖玛弓箭手8	地图:H204	X:35	Y:27 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:强效太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
[2024/8/21 1:1:13] 物品:太阳水	怪物:2A8AC6A0白野猪8	地图:H204	X:43	Y:54 
